Ids,Molecular Weight,No. of Hydrogen Bond Donors,No. of Hydrogen Bond Acceptors,TPSA,No. of Rotatable Bonds,C Ratio,N Ratio,NO Ratio,Hetero Ratio,Halogen Ratio,Number of Rings,Number of Aromatic Rings,Number of Rings (size 3),Number of Rings (size 4),Number of Rings (size 5),Number of Rings (size 6),Log(BCF),Log(Koc),Parachor,Index of Refraction,Surface Tension,Density,Polarizability,LogS (pH = 7.40),LogP,LogD (pH = 7.40),LogSw|LogSw,LogSw|pH,pKa(Acid)|pKa,pKa(Base)|pKa,Neutral form (pH = 7.40),Negative form (pH = 7.40),Positive form (pH = 7.40),Total energy (VAMP Electrostatics),Electronic energy (VAMP Electrostatics),Heat of formation (VAMP Electrostatics),HOMO eigenvalue (VAMP Electrostatics),LUMO eigenvalue (VAMP Electrostatics),Molecular surface area (VAMP Electrostatics),Mean polarizability (VAMP Electrostatics)
DB01563,0.0268410031,0.0273972603,0.0173913043,0.0212623956,0.0066225166,0.2272727273,0,0.3625,0.3372093023,0.5890410959,0,0,0,0,0,0,0.4415815193,0.4419615146,0.0385280591,0.3473684211,0.3152721774,0.5537634409,0.0353248776,0.9638336347,0.6399709654,0.6751875521,0.9701897019,0.4196816208,0.5015511892,0,1,0,0,0.9749725068,0.995638099,0.7938108276,0.080359318,0.6507269666,0.0188285727,0.0213817842
DB04892,0.0655336148,0.0136986301,0.0434782609,0.0235483922,0.0198675497,0.8068181818,0.16,0.25,0.2325581395,0,0.25,0.2222222222,0,0,0.25,0.2,0.5028876055,0.5027932961,0.1728646346,0.4315789474,0.2666330645,0.2419354839,0.1880841121,0.726039783,0.6975562545,0.7210336205,0.6666666667,0.7561505065,0.5880730782,0.7268408551,0.18,0,0.82,0.9408270094,0.9761226557,0.855891059,0.4060217539,0.7322047289,0.0674576455,0.0819245797
DB01892,0.1103780863,0.0136986301,0.0347826087,0.0375428953,0.0728476821,0.9204545455,0,0.125,0.1162790698,0,0.125,0,0,0,0,0.2,0.8143047534,0.8144009932,0.3313813488,0.3157894737,0.171811996,0.123655914,0.3267133956,0.5352622061,0.868134527,0.8596832453,0.4028906956,0.4746743849,0.2933471217,0,0,1,0,0.902325154,0.9429939452,0.8045135734,0.3128713609,0.6993326915,0.1241652937,0.1386183443
CID34055,0.0531669145,0,0.0086956522,0,0.0397350993,0.9772727273,0.0666666667,0.0625,0.0581395349,0,0.125,0.2222222222,0,0,0,0.2,0.345624167,0.3457479826,0.1911995879,0.4237723495,0.3083341598,0.3033679323,0.1979826771,0.5741410488,0.6073070409,0.6379549875,0.5808491418,0.5658465991,1,0,1,0,0,0.9570511523,0.9807381175,0.8790841046,0.3159262517,0.5883240842,0.0644851769,0.0758944708
CID4977,0.0432249691,0.0136986301,0.0608695652,0.0413423792,0.0132450331,0.5681818182,0.32,0.5125,0.476744186,0,0.125,0.1111111111,0,0,0.125,0.1,0.3922701022,0.3923029174,0.092596918,0.4631578947,0.2993951613,0.3655913978,0.1050289275,0.9095840868,0.6148076458,0.6465684912,0.9159891599,0.5817655572,0.6397793864,0.4152810768,1,0,0,0.9552478446,0.9849419091,0.8336081102,0.341547922,0.709822698,0.0430607154,0.0490167679
CID6918493,0.0747557813,0.0136986301,0.052173913,0.0428506114,0.0463576159,0.7954545455,0.0933333333,0.2625,0.2441860465,0,0.1875,0.3333333333,0,0,0,0.3,0.6095068858,0.60955928,0.1973005889,0.3894736842,0.2641129032,0.2419354839,0.2018802848,0.8300180832,0.7469150738,0.6943595443,0.6124661247,0.3140376266,0.1716649431,0.5083135392,0,1,0,0.9297066994,0.9696778247,0.8275783868,0.3057520046,0.6985958067,0.0738410177,0.0866211919
CID11256560,0.0680123532,0.0410958904,0.0434782609,0.0366863035,0.0198675497,0.8181818182,0.2,0.2375,0.2209302326,0,0.25,0.3333333333,0,0,0.25,0.2,0.5553087517,0.5549348231,0.1858083496,0.4631578947,0.3235887097,0.247311828,0.1991544281,0.5081374322,0.731913864,0.7810502917,0.5149051491,0.5658465991,0.5877283695,0.4711005542,1,0,0,0.9403626892,0.9754944481,0.8762240743,0.3860188377,0.701728484,0.0712533756,0.0868972847
CID11315474,0.0790407147,0.0273972603,0.052173913,0.0476643421,0.0463576159,0.8068181818,0.2266666667,0.25,0.2325581395,0,0.25,0.3333333333,0,0,0.125,0.3,0.5233229676,0.5232774674,0.2176657379,0.4526315789,0.371030746,0.2634408602,0.2234089898,0.575045208,0.7055407694,0.7507641011,0.5817524842,0.6172214182,0.5494657015,0.6021377672,0.99,0,0.01,0.9308629567,0.9707111673,0.8835393633,0.3417799013,0.6579064949,0.078142314,0.0964329105
CID73755261,0.1202030676,0.0547945205,0.1043478261,0.0902942367,0.0794701987,0.6136363636,0.1333333333,0.375,0.3837209302,0.0684931507,0.25,0.2222222222,0,0,0.125,0.3,0.4953354065,0.4953445065,0.2630841355,0.4315789474,0.3114919355,0.3978494624,0.2704161104,0.6392405063,0.6525526252,0.689913865,0.6458897922,0.6027496382,0.5332643916,0.5645288994,1,0,0,0.8762761056,0.9454093329,0.7211979609,0.2801854644,0.6803016646,0.1059620174,0.1151663257
CID46898058,0.1228257618,0.0410958904,0.0782608696,0.0571341486,0.0794701987,0.7613636364,0.16,0.2625,0.2441860465,0.0273972603,0.25,0.3333333333,0,0,0.125,0.3,0.5410928476,0.5412787089,0.3089919196,0.4105263158,0.2283896169,0.2580645161,0.3345015576,0.4258589512,0.7101379143,0.7510419561,0.42366757,0.6230101302,0.5904860393,0.6947743468,0.66,0,0.34,0.8886753517,0.9439799841,0.8431385019,0.3945371079,0.663849265,0.1241589938,0.1416391704
CID9931891,0.0840004409,0.0136986301,0.052173913,0.0397027679,0.0728476821,0.8181818182,0.1333333333,0.2375,0.2209302326,0,0.1875,0.3333333333,0,0,0,0.3,0.5708573967,0.5710738672,0.2355783936,0.3894736842,0.2572454637,0.2043010753,0.2399310191,0.6998191682,0.735059279,0.6868574604,0.4977416441,0.3979739508,0.2592209583,0.4908946952,0,1,0,0.9236568236,0.966801577,0.837468028,0.4016880444,0.6586309233,0.0894979921,0.102726005
DB00701,0.1033692398,0.0547945205,0.0782608696,0.0733463311,0.0794701987,0.7045454545,0.12,0.325,0.3372093023,0,0.1875,0.2222222222,0,0,0.125,0.2,0.5410928476,0.5406579764,0.2701051625,0.4105263158,0.328061996,0.2795698925,0.2685803293,0.5497287523,0.6987660295,0.7429841623,0.5564588979,0.5651230101,0.5360220614,0.4655581948,1,0,0,0.9032702321,0.9540837999,0.7772485011,0.3190183169,0.6198227706,0.1031806326,0.1139266633
DB01301,0.1083042235,0.0821917808,0.0956521739,0.089794996,0.0264900662,0.7045454545,0.1066666667,0.3625,0.3372093023,0,0.3125,0.1111111111,0,0,0.125,0.4,0.4709018214,0.4711359404,0.2606455452,0.5157894737,0.5036542339,0.4086021505,0.2674677348,0.8300180832,0.6481974353,0.6101694915,0.8229448961,0.5303907381,0.2933471217,0.7688044339,0,0.38,0.01,0.8922043992,0.9462329187,0.7699077527,0.349488274,0.6555741784,0.0975947233,0.116795816
CID11496629,0.0754328233,0.0547945205,0.0782608696,0.0538023743,0.0264900662,0.6704545455,0.3333333333,0.4,0.3720930233,0,0.3125,0,0.3333333333,0,0.25,0.2,0.3984895602,0.3985102421,0.1604603569,0.6105263158,0.3858996976,0.4408602151,0.1963729417,0.842676311,0.6249697556,0.6021116977,0.69467028,0.8617945007,0.6201309893,0.8194774347,0,0,1,0.9294126041,0.9725773822,0.9191679326,0.4697706842,0.6198497308,0.0750346339,0.091222765
DB08910,0.0510975503,0.0410958904,0.0608695652,0.0575808376,0.0066225166,0.6363636364,0.2,0.4375,0.4069767442,0,0.1875,0.1111111111,0,0,0.125,0.2,0.3740559751,0.3736809435,0.1140270386,0.4947368421,0.4615045363,0.4247311828,0.1185469515,0.6618444846,0.6186789257,0.6510141706,0.6684733514,0.5426917511,0.5087900724,0.3653998416,1,0,0,0.9477271668,0.9822314816,0.8147668341,0.3221684897,0.59525952,0.0445378819,0.0556272112
CID3033742,0.0622518731,0,0.0347826087,0.0172264293,0.0264900662,0.7727272727,0.12,0.225,0.2093023256,0.0684931507,0.1875,0.1111111111,0,0,0,0.3,0.5339848956,0.5338299193,0.1613195638,0.3894736842,0.2537172379,0.2419354839,0.1657209613,0.7432188065,0.7074764094,0.7218671853,0.6504065041,0.7648335745,1,0.7228820269,0.08,0,0.92,0.9443683268,0.9783036768,0.8269476065,0.375175541,0.6550265273,0.0631823309,0.0748274378
CID3357,0.0727134088,0.0136986301,0.052173913,0.0336803494,0.0264900662,0.6363636364,0.16,0.2875,0.2674418605,0.1643835616,0.1875,0.1111111111,0,0,0,0.3,0.4571301644,0.4568590937,0.1616782618,0.3684210526,0.2541582661,0.3387096774,0.1608811749,0.6699819168,0.6198887007,0.5882189497,0.6169828365,0.489146165,0.1196139262,0.678939034,0,0.84,0,0.9190631101,0.9712808619,0.7843566082,0.3471494423,0.6347199228,0.0651731875,0.0728991385
DB00717,0.0567613101,0.0136986301,0.0173913043,0.0196017636,0.0066225166,0.9318181818,0,0.1125,0.1046511628,0,0.25,0,0,0,0.125,0.3,0.5131052865,0.513345748,0.1581357714,0.3789473684,0.2504410282,0.2043010753,0.1603805073,0.4810126582,0.6929591096,0.7363156432,0.487804878,0.5658465991,0.5894519131,0,1,0,0,0.9503338353,0.978584297,0.8290144936,0.253738738,0.7150952161,0.0604648598,0.0746663874
DB00916,0.0281343557,0.0136986301,0.052173913,0.0456568693,0.0198675497,0.4659090909,0.3333333333,0.625,0.5813953488,0,0.0625,0.1111111111,0,0,0.125,0,0.3984895602,0.3985102421,0.0595800175,0.4105263158,0.322265625,0.3602150538,0.062082777,0.8245931284,0.6220662957,0.65490414,0.8310749774,0.6244573082,0.6359875905,0.4980205859,1,0,0,0.9682450562,0.9913420539,0.8482134405,0.2515669207,0.6281219166,0.0293372076,0.0310505615
DB00985,0.0470735367,0,0.0173913043,0.0065531901,0.0397350993,0.9090909091,0.0666666667,0.1375,0.1279069767,0,0.125,0.2222222222,0,0,0,0.2,0.5224344736,0.5226567349,0.1409905626,0.3473684211,0.1848538306,0.1290322581,0.147140632,0.7278481013,0.7106218243,0.7185329258,0.6151761518,0.7597684515,1,0.7426761679,0.04,0,0.96,0.9596573489,0.9842414461,0.8509959082,0.3438435339,0.741326674,0.0565472077,0.0643323208
DB00436,0.0844278096,0.0547945205,0.0608695652,0.0710077829,0.0264900662,0.5340909091,0.1466666667,0.325,0.3837209302,0.1506849315,0.1875,0.2222222222,0,0,0,0.3,0.4686805864,0.4686530106,0.17118793,0.3789473684,0.2511970766,0.4032258065,0.1750111259,0.534358047,0.6569078151,0.6946373993,0.5401987353,0.5397973951,0.4584625991,0.229216152,0.98,0.02,0,0.9125275813,0.9690175333,0.7800761825,0.2583853625,0.5780431048,0.0646799011,0.0753497479
DB07828,0.0929931778,0.0273972603,0.0782608696,0.0579329336,0.0331125828,0.7386363636,0.2,0.325,0.3023255814,0,0.3125,0.3333333333,0,0,0.125,0.4,0.4153709462,0.4152700186,0.2194314219,0.5052631579,0.3252898185,0.3440860215,0.2487205162,0.630198915,0.6419066054,0.6776882467,0.6368563686,0.5658465991,0.6556359876,0.427949327,1,0,0,0.9125336986,0.9622946034,0.8595306296,0.3554767874,0.6531282194,0.0876749134,0.1064649442
DB01354,0.0459353864,0.0273972603,0.0434782609,0.0395556233,0.0132450331,0.7159090909,0.1466666667,0.35,0.3255813953,0,0.125,0,0,0,0,0.1,0.4726788094,0.4723774053,0.1194186312,0.3157894737,0.2083543347,0.2096774194,0.1143747219,0.6537070524,0.669973385,0.7057515977,0.6467931346,0.4486251809,0.4060668735,0,0.7,0.3,0,0.9547935332,0.9834275706,0.8074647723,0.277767231,0.7031307576,0.0479784192,0.0549544436
DB06623,0.0580884023,0.0547945205,0.052173913,0.0469128536,0.0397350993,0.6704545455,0.24,0.3375,0.3139534884,0.0684931507,0.125,0.2222222222,0,0,0,0.2,0.4660151044,0.4661700807,0.1429731338,0.4631578947,0.3233366935,0.3064516129,0.1554294615,0.5976491863,0.6806194048,0.7221450403,0.6043360434,0.6193921852,0.5584281282,0.5855106888,1,0,0,0.94131277,0.9807166492,0.8280918335,0.422063878,0.6952185251,0.0582171748,0.0652314742
CID44205240,0.0731812651,0.0136986301,0.0782608696,0.0677600912,0.0397350993,0.6022727273,0.36,0.4375,0.4418604651,0,0.25,0.3333333333,0,0.5,0.25,0.1,0.3967125722,0.3966480447,0.1616782618,0.5684210526,0.4012096774,0.4193548387,0.1883066311,0.4638336347,0.6242438906,0.6574048347,0.4706413731,0.5665701881,0.540158566,0.5427553444,1,0,0,0.9338787468,0.9746922871,0.914754683,0.3861375794,0.580438812,0.0692602898,0.0802461097
DB01489,0.0732712374,0,0.052173913,0.0326923784,0.0198675497,0.7272727273,0.16,0.2875,0.2674418605,0.0547945205,0.1875,0.2222222222,0,0,0,0.2,0.5108840515,0.5108628181,0.1762708754,0.4210526316,0.2329259073,0.2795698925,0.1934801958,0.547920434,0.6951367046,0.7388163379,0.5546522132,0.5658465991,1,0.4833729216,1,0,0,0.9326566003,0.9728974485,0.8463933946,0.3096060556,0.6346131057,0.0678881521,0.0819328635
DB04832,0.0609900108,0,0.0173913043,0.0084765804,0.0264900662,0.8522727273,0.1466666667,0.1375,0.1279069767,0.0684931507,0.125,0.2222222222,0,0,0,0.2,0.5553087517,0.5555555556,0.1446693027,0.4,0.2179939516,0.2741935484,0.1568202047,0.5922242315,0.7101379143,0.7385384829,0.5456187895,0.7018813314,1,0.7090261283,0.23,0,0.77,0.9587314974,0.9850736364,0.8774330818,0.326732374,0.6728710477,0.0548585457,0.0677361411
CID4853,0.0657742908,0.0136986301,0.0260869565,0.0191077782,0.0397350993,0.8977272727,0.1066666667,0.15,0.1395348837,0,0.1875,0.2222222222,0,0,0,0.3,0.5153265215,0.5152079454,0.196146638,0.3473684211,0.201234879,0.1451612903,0.1982087227,0.808318264,0.7106218243,0.6832453459,0.6043360434,0.7988422576,0.5746294381,0.8032462391,0,0,1,0.9436714156,0.9746793263,0.8467165794,0.3716096821,0.6973058106,0.0743533479,0.0872992516
CID68575,0.0743171661,0.0273972603,0.0434782609,0.048457872,0.0198675497,0.7727272727,0,0.2375,0.2674418605,0,0.25,0.1111111111,0,0,0.125,0.3,0.5455353176,0.5456238361,0.182977694,0.4421052632,0.365171371,0.3333333333,0.185246996,0.7377938517,0.6704572949,0.6132258961,0.7443541102,0.1982633864,0.0065494657,0,0,1,0,0.9317850574,0.9720870592,0.7908926866,0.2789389477,0.6327857817,0.0694009992,0.0825342029
CID57339460,0.1688871094,0.0547945205,0.1391304348,0.1014772267,0.0860927152,0.7159090909,0.1866666667,0.35,0.3255813953,0,0.4375,0.4444444444,0,0,0.625,0.2,0.5828520657,0.582867784,0.4409705423,0.4421052632,0.3914440524,0.311827957,0.43852915,0.6745027125,0.7246552141,0.7718810781,0.6784101174,0.6816208394,0.52292313,0.6437054632,0,0,1,0.8393100935,0.9132468072,0.8040362899,0.3923890208,0.6697477554,0.1646875972,0.1863210387
DB00475,0.0570604682,0.0136986301,0.0347826087,0.0233697166,0.0132450331,0.7613636364,0.1866666667,0.2375,0.2209302326,0.0684931507,0.1875,0.2222222222,0,0,0,0.2,0.4717903154,0.4717566729,0.1373451898,0.4526315789,0.2464717742,0.2795698925,0.1568758344,0.622965642,0.6779578998,0.7190886357,0.6296296296,0.5687409551,1,0.4901029295,0,1,0,0.9504503171,0.9821052038,0.8914540587,0.3831726471,0.6476075135,0.0541166346,0.0688161787
DB01054,0.0706935294,0.0136986301,0.0695652174,0.0596250966,0.0463576159,0.6818181818,0.1066666667,0.3875,0.3604651163,0,0.125,0.1111111111,0,0,0,0.2,0.5171035096,0.5170701428,0.1765989867,0.3473684211,0.2271295363,0.252688172,0.1757343124,0.4701627486,0.7118315993,0.7579883301,0.4769647696,0.5658465991,1,0.5063341251,1,0,0,0.928069508,0.9721043454,0.8063516496,0.3387115664,0.6384516121,0.0696645932,0.076382421
CID11625818,0.0830782242,0.0273972603,0.0695652174,0.0492986983,0.0331125828,0.7045454545,0.3066666667,0.325,0.3023255814,0.0410958904,0.3125,0.2222222222,0,0,0.125,0.4,0.4606841404,0.4605834885,0.1852967183,0.5473684211,0.3101688508,0.3709677419,0.2231308411,0.6175406872,0.66682797,0.6649069186,0.512195122,0.7206946454,1,0.7565320665,0.02,0,0.98,0.9214771869,0.9664725879,0.905039389,0.3479483319,0.6192393715,0.0750397796,0.0957636522
CID56841862,0.065978978,0.0273972603,0.0434782609,0.0315047113,0.0331125828,0.75,0.0533333333,0.2625,0.2441860465,0.0547945205,0.1875,0.1111111111,0,0,0,0.3,0.4273656153,0.4270639354,0.1710405579,0.3263157895,0.2185609879,0.2258064516,0.1650534045,0.7594936709,0.6547302202,0.6501806057,0.6332429991,0.7727930535,0.6077214754,0.7482185273,0.03,0,0.97,0.9326014007,0.9727539333,0.7695862059,0.3269139152,0.7064096685,0.0652291976,0.075534726
CID123698,0.0479822575,0,0.0173913043,0.0106732391,0.0331125828,0.9090909091,0.0666666667,0.1375,0.1279069767,0,0.125,0.1111111111,0,0,0,0.2,0.5455353176,0.5456238361,0.1468520774,0.3157894737,0.1737021169,0.1129032258,0.1474187806,0.6943942134,0.7164287443,0.7329813837,0.6061427281,0.7452966715,1,0.7307996833,0.08,0,0.92,0.9587249089,0.9830048401,0.8326121634,0.3376658097,0.7069941767,0.0586828698,0.0664401121
DB00773,0.1220227585,0.0410958904,0.1130434783,0.0845188109,0.0331125828,0.6818181818,0,0.3875,0.3604651163,0,0.4375,0.2222222222,0,0,0.25,0.5,0.4091514882,0.409062694,0.2794340913,0.4631578947,0.4231350806,0.4193548387,0.2806519804,0.6636528029,0.6368255504,0.6718532926,0.6702800361,0.517366136,0.480868666,0,1,0,0,0.8720597075,0.9385818877,0.6775655469,0.3595317789,0.6698010787,0.107170561,0.124741967
CID91649,0.0553644893,0.0273972603,0.052173913,0.0515846949,0.0264900662,0.5227272727,0.1333333333,0.375,0.3488372093,0.2054794521,0.0625,0.1111111111,0,0,0,0.1,0.5055530875,0.5058969584,0.1114104896,0.3473684211,0.2272555444,0.3709677419,0.1102024922,0.6148282098,0.6818291798,0.7235343151,0.6214995483,0.5658465991,0.5818683213,0.2137767221,1,0,0,0.9314328116,0.979955005,0.77016771,0.2432148527,0.5914440492,0.047545507,0.0484108951
DB00270,0.0731745171,0.0136986301,0.0695652174,0.0544172285,0.0397350993,0.6931818182,0.1466666667,0.375,0.3488372093,0,0.1875,0.2222222222,0,0,0.125,0.2,0.5202132386,0.5201738051,0.185552534,0.3684210526,0.2428805444,0.252688172,0.1854138852,0.4701627486,0.7115896443,0.7577104751,0.4769647696,0.5658465991,1,0.4972288203,1,0,0,0.9276519559,0.9698691137,0.8520324588,0.3545358771,0.5852057403,0.0712587605,0.082120231
CID5284594,0.0659857259,0.0273972603,0.0347826087,0.0278155858,0.0132450331,0.8522727273,0.0533333333,0.2,0.1860465116,0,0.375,0.1111111111,0.3333333333,0,0.125,0.4,0.4886717015,0.4885164494,0.1640556788,0.4947368421,0.3697076613,0.3225806452,0.1793502448,0.582278481,0.6794096298,0.7049180328,0.5510388437,0.6758321274,0.4615649776,0.6999208234,0.27,0,0.71,0.9398116237,0.9728632494,0.8369610091,0.3518670772,0.7255548498,0.063400168,0.08249991
DB00906,0.0741102296,0.0136986301,0.0260869565,0.0509856061,0.0397350993,0.8068181818,0.0533333333,0.15,0.2325581395,0,0.1875,0.2222222222,0,0,0.25,0.1,0.5904042648,0.590937306,0.1976676288,0.4,0.2550403226,0.2311827957,0.2076101469,0.6274864376,0.7406242439,0.7215893304,0.6341463415,0.5332850941,0.2712857635,0.7767220903,0,0.01,0,0.9407559176,0.9753865635,0.8344681664,0.3718171191,0.6799493898,0.0752915742,0.091796886
DB00455,0.0757589731,0,0.0347826087,0.022297663,0.0132450331,0.8181818182,0.0933333333,0.1875,0.1744186047,0.0547945205,0.25,0.2222222222,0,0,0,0.3,0.5992892048,0.5996275605,0.1962856682,0.4105263158,0.277280746,0.2580645161,0.2051068091,0.4050632911,0.7495765788,0.8013337038,0.4119241192,0.5665701881,1,0.5649247823,1,0,0,0.933845533,0.9726771545,0.8396679161,0.3245435033,0.6865189001,0.0726408964,0.0902041072
DB00964,0.0447702443,0.0547945205,0.0347826087,0.0328132472,0.0132450331,0.5795454545,0.36,0.3375,0.3139534884,0.1780821918,0.125,0.1111111111,0,0,0.125,0.1,0.4087072412,0.409062694,0.0839631403,0.5263157895,0.3152721774,0.4569892473,0.102247441,0.6790235081,0.6542463102,0.6524034454,0.5672990063,0.7445730825,1,0.7624703088,0.03,0,0.97,0.9617665627,0.988622587,0.8719686937,0.4149955914,0.7193322393,0.0394930599,0.0498290634
DB00543,0.0602162486,0.0136986301,0.0347826087,0.0193705364,0.0066225166,0.7727272727,0.1866666667,0.225,0.2093023256,0.0684931507,0.25,0.2222222222,0,0,0,0.3,0.4780097734,0.4779639975,0.1386882219,0.4947368421,0.26953125,0.3172043011,0.1629951046,0.6952983725,0.6898136947,0.7010280634,0.6025293586,0.7460202605,1,0.7371338084,0.07,0,0.93,0.9478579778,0.9802783065,0.8731206436,0.4102692043,0.652297827,0.0550264557,0.0733640713
DB00832,0.0321966076,0,0.0260869565,0.0196438049,0.0066225166,0.7954545455,0.0933333333,0.2625,0.2441860465,0,0.125,0.1111111111,0,0,0.125,0.1,0.4247001333,0.4252017381,0.0819305182,0.3684210526,0.2319808468,0.2311827957,0.0851134846,0.726039783,0.6356157755,0.6704640178,0.7326106594,0.5658465991,1,0.3222486144,1,0,0,0.9692777692,0.9903564063,0.8297231126,0.268842027,0.7149623772,0.0346944118,0.0410754671
DB00954,0.1774704722,0.0684931507,0.1391304348,0.1031746449,0.0794701987,0.7159090909,0.04,0.35,0.3255813953,0,0.25,0,0,0,0,0.3,0.4948911595,0.4947237741,0.4853378713,0.3263157895,0.2540952621,0.2204301075,0.4512683578,0.7088607595,0.6881200097,0.7071408725,0.640469738,0.7467438495,0.5842812823,0.7189231987,0.14,0,0.86,0.8221387131,0.8724438012,0.6204592586,0.3724687545,0.8430408247,0.177032434,0.1957895532
DB01251,0.1083177194,0.0273972603,0.0782608696,0.0684537729,0.0463576159,0.7272727273,0.1066666667,0.3,0.3139534884,0,0.25,0.2222222222,0,0,0,0.4,0.5037760995,0.504034761,0.27593331,0.4210526316,0.3365045363,0.3010752688,0.2779817534,0.5551537071,0.7060246794,0.6976938038,0.4498644986,0.4413892909,0.3174767322,0.3313539192,0,1,0,0.8995190522,0.9551757583,0.7870395198,0.2951806588,0.631283431,0.1045248601,0.1196990251
DB00395,0.0481936925,0.0410958904,0.052173913,0.0476380663,0.059602649,0.6590909091,0.1466666667,0.4125,0.3837209302,0,0,0,0,0,0,0,0.4717903154,0.4717566729,0.1373813377,0.2631578947,0.1752142137,0.1505376344,0.1222185136,0.6735985533,0.667553835,0.7071408725,0.6802168022,0.5643994211,0.5687693899,0.3404592241,1,0,0,0.9502453301,0.9824958383,0.7708669099,0.2357633627,0.806814456,0.0588194852,0.0561382703
DB00978,0.0686669021,0.0273972603,0.052173913,0.038299639,0.0198675497,0.6704545455,0.16,0.3,0.2790697674,0.1095890411,0.1875,0.1111111111,0,0,0,0.3,0.4566859174,0.4568590937,0.1591034218,0.3684210526,0.2400453629,0.3010752688,0.160046729,0.657323689,0.6116622308,0.5751597666,0.6621499548,0.5557163531,0.1296104791,0.7351543943,0,0.09,0.01,0.9268111788,0.9733457634,0.7983439453,0.3572968913,0.6464107691,0.064004866,0.0730552472
DB00662,0.0770140874,0.0136986301,0.0608695652,0.0363972694,0.0662251656,0.75,0.0933333333,0.3125,0.2906976744,0,0.125,0.2222222222,0,0,0,0.2,0.4615726344,0.461204221,0.2085036454,0.3473684211,0.1944304435,0.188172043,0.2113929684,0.7269439421,0.6767481248,0.682967491,0.6242095754,0.7590448625,0.6084108928,0.7387173397,0.06,0,0.94,0.9251788163,0.9709987562,0.8019937666,0.3198535688,0.6798223525,0.0827234982,0.0898547187
DB00711,0.034463911,0,0.0347826087,0.0140785857,0.0132450331,0.7045454545,0.28,0.3625,0.3372093023,0,0.0625,0,0,0,0,0.1,0.4375832963,0.4376163873,0.1030742366,0.2842105263,0.1748361895,0.123655914,0.0976301736,0.9547920434,0.6465037503,0.6785218116,0.9467028004,0.8321273517,1,0.678939034,0.69,0,0.31,0.9675793105,0.9881787665,0.8387449208,0.3321033587,0.8356664319,0.0434795228,0.0468548968
DB08912,0.1065025271,0.0410958904,0.0608695652,0.0775031662,0.0397350993,0.6477272727,0.1866666667,0.25,0.3023255814,0.1232876712,0.25,0.4444444444,0,0,0.125,0.3,0.5184362506,0.5183116077,0.2478408604,0.4315789474,0.3256048387,0.3548387097,0.2525589675,0.4556962025,0.7137672393,0.7354820784,0.3974706414,0.509406657,0.3664253706,0.4845605701,0.12,0.88,0,0.898077308,0.9554031267,0.8383049452,0.3643917955,0.6129617314,0.0886087747,0.1081258628
